NO_OF_FRAMES	1854
NO_OF_CAMERAS	2
NO_OF_MARKERS	3
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 13:55:23.744	131205.09199600
DATA_INCLUDED	3D
MARKER_NAMES	b1	b2	b3
TRAJECTORY_TYPES	Measured	Measured	Measured
b1 X	b1 Y	b1 Z	b2 X	b2 Y	b2 Z	b3 X	b3 Y	b3 Z	
538.831	-109.162	-12.688	547.079	-71.469	-12.743	507.093	-89.167	-12.438
539.151	-109.417	-12.664	547.014	-71.751	-12.717	507.179	-89.766	-12.455
539.404	-109.722	-12.655	546.932	-71.964	-12.730	507.272	-90.319	-12.481
539.676	-109.977	-12.705	546.819	-72.103	-12.699	507.338	-90.856	-12.496
539.916	-110.149	-12.681	546.697	-72.239	-12.654	507.441	-91.458	-12.508
540.212	-110.406	-12.679	546.606	-72.393	-12.681	507.517	-92.012	-12.538
540.477	-110.684	-12.603	546.525	-72.573	-12.726	507.610	-92.533	-12.568
540.776	-110.917	-12.664	546.440	-72.737	-12.707	507.712	-93.089	-12.610
540.999	-111.104	-12.643	546.369	-73.000	-12.730	507.795	-93.644	-12.591
541.263	-111.336	-12.710	546.261	-73.182	-12.759	507.870	-94.223	-12.591
541.536	-111.596	-12.618	546.130	-73.301	-12.732	507.933	-94.764	-12.545
541.840	-111.835	-12.629	546.010	-73.453	-12.718	508.042	-95.343	-12.509
542.082	-112.015	-12.635	545.908	-73.727	-12.666	508.125	-95.894	-12.493
542.334	-112.228	-12.657	545.791	-73.903	-12.684	508.260	-96.492	-12.437
542.559	-112.478	-12.637	545.671	-74.081	-12.671	508.387	-97.031	-12.431
542.861	-112.715	-12.616	545.561	-74.247	-12.671	508.512	-97.579	-12.420
543.127	-112.917	-12.601	545.454	-74.450	-12.703	508.615	-98.113	-12.465
543.362	-113.130	-12.625	545.367	-74.681	-12.764	508.734	-98.677	-12.471
543.597	-113.380	-12.618	545.237	-74.847	-12.736	508.853	-99.229	-12.480
543.866	-113.581	-12.636	545.091	-75.064	-12.704	508.963	-99.778	-12.507
544.130	-113.773	-12.590	544.974	-75.249	-12.720	509.064	-100.315	-12.517
544.383	-114.018	-12.609	544.835	-75.420	-12.677	509.159	-100.945	-12.515
544.623	-114.191	-12.586	544.751	-75.693	-12.622	509.259	-101.471	-12.498
544.868	-114.426	-12.625	544.619	-75.914	-12.674	509.396	-102.006	-12.536
545.099	-114.579	-12.615	544.474	-76.092	-12.679	509.513	-102.560	-12.484
545.386	-114.815	-12.630	544.354	-76.270	-12.664	509.664	-103.071	-12.458
545.595	-114.998	-12.530	544.231	-76.515	-12.700	509.824	-103.647	-12.412
545.860	-115.239	-12.599	544.075	-76.711	-12.658	509.933	-104.166	-12.407
546.073	-115.362	-12.594	543.931	-76.903	-12.663	510.069	-104.721	-12.413
546.308	-115.536	-12.647	543.787	-77.122	-12.665	510.207	-105.330	-12.421
546.558	-115.739	-12.635	543.617	-77.292	-12.691	510.354	-105.819	-12.475
546.794	-115.906	-12.576	543.538	-77.547	-12.734	510.472	-106.398	-12.453
547.051	-116.172	-12.632	543.410	-77.765	-12.704	510.617	-106.857	-12.507
547.234	-116.276	-12.583	543.264	-77.984	-12.676	510.743	-107.420	-12.468
547.517	-116.455	-12.678	543.103	-78.186	-12.683	510.876	-107.977	-12.411
547.718	-116.602	-12.626	542.949	-78.391	-12.672	511.019	-108.450	-12.403
547.952	-116.835	-12.618	542.792	-78.629	-12.744	511.192	-109.051	-12.407
548.203	-117.062	-12.608	542.664	-78.846	-12.713	511.372	-109.591	-12.422
548.403	-117.170	-12.555	542.511	-79.069	-12.703	511.526	-110.107	-12.429
548.666	-117.346	-12.621	542.389	-79.311	-12.767	511.699	-110.680	-12.462
548.851	-117.464	-12.604	542.226	-79.556	-12.743	511.806	-111.130	-12.458
549.085	-117.666	-12.597	542.088	-79.773	-12.698	511.947	-111.643	-12.416
549.319	-117.909	-12.589	541.926	-80.012	-12.672	512.100	-112.198	-12.390
549.511	-117.997	-12.554	541.759	-80.219	-12.730	512.282	-112.753	-12.409
549.755	-118.186	-12.591	541.598	-80.470	-12.734	512.461	-113.234	-12.426
549.949	-118.261	-12.590	541.448	-80.745	-12.752	512.651	-113.814	-12.427
550.146	-118.430	-12.587	541.304	-80.942	-12.759	512.831	-114.333	-12.444
550.366	-118.607	-12.646	541.125	-81.220	-12.736	512.962	-114.822	-12.388
550.565	-118.762	-12.561	540.972	-81.458	-12.725	513.129	-115.325	-12.327
550.790	-118.928	-12.572	540.809	-81.690	-12.701	513.304	-115.881	-12.364
551.003	-119.086	-12.564	540.649	-81.934	-12.706	513.500	-116.392	-12.377
551.207	-119.171	-12.575	540.458	-82.145	-12.815	513.670	-116.865	-12.381
551.404	-119.314	-12.575	540.291	-82.418	-12.837	513.852	-117.398	-12.401
551.592	-119.488	-12.558	540.137	-82.689	-12.794	514.059	-117.985	-12.399
551.794	-119.608	-12.537	539.990	-82.938	-12.734	514.207	-118.427	-12.341
552.003	-119.766	-12.580	539.809	-83.200	-12.680	514.400	-118.929	-12.291
552.218	-119.901	-12.604	539.648	-83.458	-12.685	514.586	-119.471	-12.374
552.401	-120.017	-12.555	539.517	-83.726	-12.734	514.799	-119.938	-12.386
552.587	-120.151	-12.538	539.359	-84.005	-12.772	514.970	-120.449	-12.389
552.765	-120.225	-12.540	539.103	-84.195	-12.810	515.174	-120.989	-12.356
552.972	-120.414	-12.551	538.934	-84.502	-12.800	515.372	-121.469	-12.373
553.168	-120.550	-12.548	538.790	-84.793	-12.770	515.583	-121.991	-12.320
553.359	-120.703	-12.594	538.632	-85.052	-12.665	515.753	-122.466	-12.325
553.500	-120.806	-12.569	538.447	-85.304	-12.690	515.961	-122.985	-12.355
553.667	-120.931	-12.523	538.320	-85.631	-12.800	516.165	-123.466	-12.352
553.836	-121.028	-12.539	538.141	-85.920	-12.776	516.342	-123.946	-12.337
554.035	-121.194	-12.567	537.881	-86.117	-12.751	516.560	-124.493	-12.353
554.213	-121.278	-12.569	537.722	-86.426	-12.756	516.774	-124.988	-12.363
554.400	-121.398	-12.553	537.566	-86.770	-12.792	516.966	-125.436	-12.316
554.543	-121.541	-12.530	537.444	-87.028	-12.709	517.155	-125.934	-12.318
554.679	-121.677	-12.551	537.270	-87.265	-12.783	517.413	-126.445	-12.338
554.838	-121.764	-12.553	537.074	-87.659	-12.873	517.611	-126.917	-12.356
555.007	-121.846	-12.569	536.890	-87.915	-12.783	517.789	-127.396	-12.342
555.189	-121.990	-12.601	536.640	-88.110	-12.771	517.996	-127.877	-12.372
555.372	-122.146	-12.549	536.521	-88.527	-12.806	518.226	-128.372	-12.350
555.514	-122.252	-12.526	536.370	-88.817	-12.820	518.457	-128.807	-12.362
555.650	-122.380	-12.520	536.239	-89.047	-12.754	518.680	-129.323	-12.357
555.776	-122.518	-12.500	536.040	-89.467	-12.756	518.885	-129.796	-12.357
555.935	-122.611	-12.500	535.819	-89.725	-12.783	519.100	-130.269	-12.370
556.115	-122.670	-12.562	535.620	-89.997	-12.725	519.311	-130.702	-12.351
556.276	-122.747	-12.596	535.443	-90.386	-12.819	519.589	-131.266	-12.370
556.419	-122.859	-12.601	535.317	-90.642	-12.817	519.803	-131.663	-12.385
556.549	-122.947	-12.531	535.187	-90.968	-12.743	520.014	-132.134	-12.365
556.692	-123.114	-12.505	534.994	-91.376	-12.700	520.208	-132.597	-12.318
556.791	-123.289	-12.472	534.765	-91.613	-12.745	520.432	-133.070	-12.345
556.901	-123.411	-12.485	534.578	-91.876	-12.764	520.671	-133.489	-12.370
557.009	-123.483	-12.498	534.382	-92.341	-12.795	520.882	-133.907	-12.352
557.162	-123.573	-12.546	534.284	-92.589	-12.834	521.112	-134.430	-12.299
557.298	-123.657	-12.599	534.156	-92.800	-12.830	521.309	-134.843	-12.316
557.422	-123.717	-12.607	533.972	-93.347	-12.731	521.524	-135.227	-12.277
557.511	-123.822	-12.591	533.791	-93.575	-12.707	521.754	-135.690	-12.372
557.602	-123.951	-12.574	533.605	-93.771	-12.760	521.939	-136.123	-12.341
557.710	-124.110	-12.556	533.390	-94.288	-12.758	522.130	-136.510	-12.323
557.791	-124.306	-12.494	533.278	-94.512	-12.863	522.349	-136.919	-12.288
557.886	-124.465	-12.427	533.197	-94.753	-12.898	522.544	-137.383	-12.272
557.977	-124.517	-12.444	533.003	-95.307	-12.784	522.751	-137.775	-12.334
558.069	-124.561	-12.491	532.839	-95.521	-12.757	522.965	-138.195	-12.378
558.169	-124.688	-12.517	532.711	-95.754	-12.722	523.168	-138.591	-12.376
558.271	-124.773	-12.577	532.448	-96.292	-12.648	523.348	-138.982	-12.283
558.344	-124.858	-12.594	532.347	-96.471	-12.801	523.572	-139.470	-12.280
558.425	-124.957	-12.594	532.262	-96.759	-12.914	523.765	-139.776	-12.327
558.509	-125.109	-12.595	532.023	-97.288	-12.790	524.053	-140.281	-12.390
558.573	-125.268	-12.568	531.880	-97.490	-12.823	524.211	-140.623	-12.380
558.662	-125.450	-12.547	531.767	-97.829	-12.692	524.376	-141.063	-12.321
558.725	-125.496	-12.552	531.535	-98.283	-12.581	524.615	-141.481	-12.314
558.821	-125.584	-12.517	531.459	-98.507	-12.713	524.854	-141.832	-12.341
558.903	-125.691	-12.518	531.323	-98.879	-12.776	525.094	-142.237	-12.396
558.995	-125.798	-12.534	531.105	-99.292	-12.801	525.259	-142.600	-12.338
559.067	-125.912	-12.521	530.980	-99.523	-12.830	525.437	-143.020	-12.356
559.130	-126.023	-12.494	530.834	-99.922	-12.707	525.655	-143.398	-12.320
559.194	-126.128	-12.497	530.649	-100.308	-12.668	525.879	-143.775	-12.379
559.242	-126.263	-12.504	530.552	-100.598	-12.707	526.133	-144.168	-12.369
559.304	-126.368	-12.476	530.401	-100.968	-12.663	526.325	-144.525	-12.354
559.342	-126.469	-12.497	530.264	-101.331	-12.753	526.497	-144.939	-12.390
559.397	-126.522	-12.518	530.133	-101.666	-12.768	526.689	-145.326	-12.372
559.451	-126.605	-12.508	529.930	-102.091	-12.730	526.912	-145.709	-12.401
559.500	-126.699	-12.547	529.815	-102.412	-12.740	527.166	-146.050	-12.422
559.566	-126.876	-12.549	529.637	-102.775	-12.684	527.382	-146.449	-12.354
559.631	-127.013	-12.551	529.493	-103.127	-12.624	527.552	-146.824	-12.360
559.678	-127.114	-12.559	529.409	-103.474	-12.706	527.743	-147.203	-12.342
559.709	-127.254	-12.570	529.267	-103.846	-12.676	527.978	-147.588	-12.416
559.762	-127.321	-12.558	529.094	-104.195	-12.743	528.199	-147.902	-12.474
559.799	-127.442	-12.577	528.937	-104.589	-12.743	528.452	-148.340	-12.431
559.855	-127.511	-12.598	528.775	-104.935	-12.684	528.624	-148.679	-12.357
559.903	-127.641	-12.605	528.634	-105.258	-12.684	528.807	-149.020	-12.327
559.958	-127.754	-12.596	528.485	-105.695	-12.667	529.070	-149.445	-12.443
560.004	-127.867	-12.572	528.423	-106.012	-12.673	529.266	-149.714	-12.522
560.041	-127.966	-12.563	528.241	-106.379	-12.726	529.494	-150.116	-12.500
560.060	-128.050	-12.560	528.090	-106.762	-12.679	529.672	-150.468	-12.405
560.097	-128.156	-12.552	527.960	-107.133	-12.723	529.871	-150.823	-12.343
560.134	-128.254	-12.544	527.803	-107.484	-12.728	530.157	-151.228	-12.407
560.163	-128.332	-12.554	527.660	-107.844	-12.695	530.353	-151.521	-12.485
560.209	-128.415	-12.560	527.501	-108.226	-12.666	530.539	-151.820	-12.519
560.239	-128.598	-12.537	527.406	-108.590	-12.706	530.725	-152.201	-12.407
560.251	-128.706	-12.550	527.293	-108.998	-12.714	530.909	-152.573	-12.377
560.286	-128.818	-12.510	527.143	-109.332	-12.701	531.145	-152.883	-12.370
560.297	-128.932	-12.492	526.984	-109.693	-12.701	531.419	-153.220	-12.421
560.316	-129.030	-12.488	526.853	-110.048	-12.715	531.577	-153.548	-12.440
560.336	-129.129	-12.482	526.750	-110.422	-12.744	531.746	-153.855	-12.477
560.356	-129.259	-12.477	526.599	-110.810	-12.724	531.924	-154.207	-12.382
560.376	-129.350	-12.473	526.448	-111.187	-12.678	532.119	-154.550	-12.398
560.379	-129.472	-12.471	526.357	-111.524	-12.784	532.410	-154.886	-12.445
560.371	-129.571	-12.456	526.230	-111.959	-12.683	532.618	-155.181	-12.427
560.367	-129.703	-12.470	526.079	-112.314	-12.668	532.793	-155.507	-12.413
560.387	-129.817	-12.465	525.933	-112.620	-12.749	532.923	-155.804	-12.392
560.389	-129.931	-12.464	525.791	-113.057	-12.685	533.142	-156.145	-12.388
560.409	-130.023	-12.460	525.687	-113.412	-12.710	533.394	-156.486	-12.490
560.412	-130.131	-12.458	525.555	-113.721	-12.726	533.600	-156.764	-12.469
560.398	-130.255	-12.460	525.443	-114.189	-12.732	533.832	-157.101	-12.399
560.398	-130.317	-12.457	525.346	-114.498	-12.744	533.981	-157.429	-12.375
560.385	-130.449	-12.460	525.196	-114.940	-12.696	534.129	-157.703	-12.382
560.360	-130.555	-12.447	525.065	-115.310	-12.708	534.351	-158.009	-12.441
560.356	-130.678	-12.462	524.961	-115.618	-12.765	534.628	-158.355	-12.522
560.358	-130.800	-12.459	524.777	-116.099	-12.722	534.787	-158.580	-12.463
560.336	-130.910	-12.478	524.673	-116.451	-12.747	535.021	-158.964	-12.392
560.331	-131.056	-12.463	524.534	-116.785	-12.752	535.184	-159.273	-12.333
560.334	-131.143	-12.493	524.437	-117.236	-12.753	535.349	-159.515	-12.338
560.328	-131.250	-12.506	524.331	-117.590	-12.719	535.612	-159.857	-12.484
560.295	-131.374	-12.480	524.245	-118.009	-12.740	535.865	-160.198	-12.473
560.271	-131.510	-12.466	524.121	-118.368	-12.735	535.998	-160.430	-12.403
