NO_OF_FRAMES	2011
NO_OF_CAMERAS	2
NO_OF_MARKERS	3
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 13:53:36.434	131097.78224180
DATA_INCLUDED	3D
MARKER_NAMES	a1	a2	a3
TRAJECTORY_TYPES	Measured	Mixed	Measured
a1 X	a1 Y	a1 Z	a2 X	a2 Y	a2 Z	a3 X	a3 Y	a3 Z	
383.311	-10.043	-13.422	348.044	-14.682	-13.767	366.016	-49.844	-13.330
383.361	-10.355	-13.465	348.099	-15.153	-13.743	366.209	-50.183	-13.376
383.395	-10.657	-13.475	348.143	-15.554	-13.739	366.430	-50.554	-13.430
383.456	-10.975	-13.467	348.223	-15.944	-13.763	366.631	-50.900	-13.368
383.470	-11.282	-13.448	348.286	-16.392	-13.727	366.851	-51.270	-13.399
383.513	-11.544	-13.440	348.321	-16.791	-13.737	366.992	-51.641	-13.376
383.609	-11.895	-13.434	348.419	-17.224	-13.762	367.071	-52.017	-13.375
383.597	-12.225	-13.431	348.446	-17.642	-13.695	367.212	-52.366	-13.384
383.649	-12.495	-13.408	348.527	-18.077	-13.749	367.378	-52.676	-13.412
383.736	-12.830	-13.417	348.571	-18.465	-13.714	367.554	-53.050	-13.397
383.751	-13.167	-13.461	348.607	-18.916	-13.723	367.782	-53.399	-13.438
383.767	-13.439	-13.406	348.678	-19.276	-13.763	367.950	-53.772	-13.404
383.836	-13.750	-13.385	348.723	-19.758	-13.727	368.134	-54.136	-13.373
383.869	-14.064	-13.458	348.786	-20.177	-13.720	368.266	-54.486	-13.366
383.885	-14.375	-13.406	348.830	-20.575	-13.745	368.344	-54.839	-13.302
383.953	-14.688	-13.384	348.875	-21.024	-13.708	368.528	-55.157	-13.362
383.995	-14.986	-13.443	348.937	-21.409	-13.734	368.730	-55.480	-13.449
384.003	-15.306	-13.436	348.991	-21.881	-13.713	368.905	-55.842	-13.402
384.036	-15.597	-13.382	349.027	-22.268	-13.721	369.152	-56.226	-13.384
384.095	-15.903	-13.410	349.124	-22.670	-13.746	369.301	-56.560	-13.377
384.102	-16.218	-13.436	349.160	-23.091	-13.725	369.407	-56.950	-13.361
384.136	-16.535	-13.382	349.214	-23.536	-13.733	369.520	-57.266	-13.357
384.186	-16.840	-13.362	349.276	-23.908	-13.727	369.677	-57.593	-13.367
384.211	-17.170	-13.388	349.329	-24.359	-13.708	369.845	-57.962	-13.366
384.227	-17.462	-13.365	349.375	-24.774	-13.699	370.082	-58.302	-13.423
384.251	-17.775	-13.362	349.445	-25.165	-13.681	370.266	-58.631	-13.418
384.284	-18.081	-13.373	349.464	-25.599	-13.688	370.451	-59.040	-13.388
384.309	-18.390	-13.334	349.570	-25.989	-13.700	370.592	-59.390	-13.334
384.334	-18.720	-13.329	349.615	-26.419	-13.694	370.705	-59.721	-13.270
384.348	-19.010	-13.341	349.687	-26.863	-13.672	370.836	-60.052	-13.299
384.391	-19.324	-13.334	349.748	-27.227	-13.698	371.029	-60.376	-13.402
384.399	-19.647	-13.328	349.812	-27.714	-13.661	371.205	-60.730	-13.385
384.404	-19.923	-13.324	349.881	-28.076	-13.672	371.425	-61.098	-13.382
384.474	-20.236	-13.333	349.945	-28.526	-13.665	371.617	-61.421	-13.360
384.490	-20.553	-13.279	349.989	-28.944	-13.659	371.741	-61.822	-13.313
384.496	-20.866	-13.307	350.060	-29.362	-13.701	371.864	-62.177	-13.291
384.538	-21.180	-13.301	350.106	-29.812	-13.662	371.995	-62.499	-13.317
384.563	-21.466	-13.295	350.159	-30.226	-13.705	372.135	-62.850	-13.301
384.579	-21.786	-13.305	350.239	-30.625	-13.698	372.355	-63.191	-13.356
384.613	-22.123	-13.315	350.266	-31.060	-13.693	372.573	-63.480	-13.382
384.637	-22.399	-13.341	350.337	-31.468	-13.701	372.742	-63.929	-13.319
384.680	-22.723	-13.302	350.390	-31.895	-13.713	372.909	-64.295	-13.312
384.686	-23.042	-13.329	350.436	-32.323	-13.705	373.030	-64.574	-13.264
384.719	-23.326	-13.340	350.515	-32.692	-13.699	373.127	-64.974	-13.230
384.762	-23.627	-13.300	350.551	-33.131	-13.677	373.302	-65.285	-13.300
384.778	-23.961	-13.312	350.605	-33.547	-13.657	373.503	-65.569	-13.392
384.811	-24.266	-13.322	350.667	-33.990	-13.620	373.671	-65.967	-13.356
384.836	-24.569	-13.314	350.704	-34.422	-13.628	373.882	-66.320	-13.367
384.870	-24.887	-13.325	350.774	-34.800	-13.607	374.031	-66.692	-13.272
384.894	-25.194	-13.352	350.846	-35.230	-13.616	374.163	-67.051	-13.267
384.936	-25.496	-13.313	350.900	-35.664	-13.565	374.302	-67.353	-13.246
384.961	-25.808	-13.309	350.979	-36.075	-13.592	374.416	-67.724	-13.214
384.977	-26.153	-13.320	351.061	-36.536	-13.551	374.591	-68.033	-13.254
385.027	-26.429	-13.330	351.113	-36.903	-13.563	374.828	-68.340	-13.343
385.053	-26.750	-13.322	351.212	-37.356	-13.588	374.985	-68.670	-13.296
385.077	-27.096	-13.318	351.256	-37.754	-13.583	375.197	-69.082	-13.305
385.119	-27.365	-13.312	351.336	-38.190	-13.578	375.336	-69.368	-13.253
385.144	-27.701	-13.274	351.398	-38.581	-13.603	375.442	-69.777	-13.206
385.169	-28.041	-13.300	351.452	-39.008	-13.580	375.573	-70.096	-13.167
385.211	-28.339	-13.295	351.541	-39.434	-13.591	375.792	-70.383	-13.257
385.237	-28.674	-13.255	351.577	-39.854	-13.598	375.941	-70.739	-13.254
385.270	-29.016	-13.267	351.658	-40.307	-13.595	376.152	-71.115	-13.295
385.312	-29.298	-13.262	351.702	-40.690	-13.617	376.335	-71.387	-13.291
385.319	-29.604	-13.255	351.765	-41.175	-13.582	376.460	-71.832	-13.273
385.362	-29.968	-13.280	351.819	-41.554	-13.559	376.555	-72.162	-13.233
385.386	-30.263	-13.244	351.882	-42.017	-13.555	376.686	-72.490	-13.263
385.420	-30.562	-13.253	351.927	-42.433	-13.516	376.783	-72.855	-13.196
385.436	-30.898	-13.263	351.997	-42.830	-13.528	377.011	-73.178	-13.300
385.460	-31.207	-13.259	352.042	-43.280	-13.521	377.194	-73.442	-13.329
385.494	-31.518	-13.236	352.104	-43.677	-13.485	377.415	-73.864	-13.386
385.502	-31.843	-13.292	352.158	-44.115	-13.494	377.581	-74.199	-13.316
385.517	-32.151	-13.242	352.230	-44.551	-13.442	377.695	-74.542	-13.284
385.541	-32.437	-13.204	352.310	-44.943	-13.468	377.791	-74.880	-13.247
385.584	-32.756	-13.260	352.390	-45.391	-13.492	377.957	-75.201	-13.274
385.564	-33.103	-13.242	352.443	-45.765	-13.472	378.096	-75.500	-13.256
385.606	-33.385	-13.234	352.541	-46.207	-13.499	378.308	-75.885	-13.327
385.641	-33.716	-13.242	352.576	-46.590	-13.538	378.500	-76.184	-13.369
385.647	-34.058	-13.240	352.665	-47.052	-13.550	378.668	-76.560	-13.337
385.654	-34.327	-13.232	352.736	-47.441	-13.558	378.781	-76.903	-13.329
385.705	-34.651	-13.210	352.798	-47.821	-13.583	378.929	-77.188	-13.324
385.712	-34.994	-13.238	352.862	-48.315	-13.577	379.016	-77.538	-13.276
385.719	-35.279	-13.199	352.923	-48.663	-13.571	379.165	-77.886	-13.300
385.762	-35.587	-13.161	353.005	-49.181	-13.565	379.375	-78.182	-13.374
385.778	-35.946	-13.234	353.040	-49.547	-13.573	379.542	-78.527	-13.342
385.785	-36.238	-13.166	353.102	-49.955	-13.539	379.744	-78.875	-13.397
385.818	-36.546	-13.175	353.156	-50.410	-13.547	379.919	-79.178	-13.375
385.835	-36.912	-13.217	353.218	-50.821	-13.511	380.015	-79.532	-13.313
385.832	-37.188	-13.165	353.282	-51.289	-13.504	380.137	-79.888	-13.286
385.884	-37.498	-13.142	353.344	-51.679	-13.499	380.295	-80.196	-13.300
385.909	-37.855	-13.168	353.443	-52.168	-13.431	380.426	-80.526	-13.266
385.916	-38.170	-13.131	353.478	-52.522	-13.440	380.610	-80.871	-13.354
385.923	-38.456	-13.125	353.567	-52.961	-13.420	380.829	-81.164	-13.379
385.939	-38.769	-13.167	353.656	-53.372	-13.431	380.988	-81.534	-13.393
385.955	-39.121	-13.115	353.700	-53.767	-13.425	381.145	-81.887	-13.336
385.980	-39.452	-13.074	353.808	-54.249	-13.435	381.266	-82.167	-13.380
385.997	-39.776	-13.115	353.868	-54.597	-13.460	381.353	-82.503	-13.269
386.030	-40.117	-13.095	353.950	-55.101	-13.455	381.521	-82.866	-13.354
386.028	-40.410	-13.072	354.028	-55.427	-13.511	381.695	-83.154	-13.398
386.061	-40.686	-13.084	354.100	-55.847	-13.488	381.871	-83.516	-13.379
386.079	-41.100	-13.091	354.172	-56.304	-13.501	382.090	-83.850	-13.433
386.085	-41.369	-13.054	354.224	-56.662	-13.510	382.265	-84.153	-13.411
386.109	-41.662	-13.050	354.297	-57.182	-13.518	382.344	-84.525	-13.316
386.092	-42.067	-13.151	354.359	-57.550	-13.482	382.492	-84.856	-13.337
386.134	-42.367	-13.051	354.431	-58.008	-13.458	382.614	-85.171	-13.320
386.123	-42.643	-13.109	354.493	-58.413	-13.455	382.772	-85.493	-13.333
386.140	-43.033	-13.087	354.547	-58.872	-13.430	382.956	-85.833	-13.418
386.164	-43.325	-13.050	354.618	-59.279	-13.443	383.193	-86.136	-13.475
386.162	-43.634	-13.091	354.681	-59.705	-13.407	383.307	-86.497	-13.411
386.188	-43.990	-13.088	354.753	-60.158	-13.417	383.464	-86.824	-13.417
386.204	-44.297	-13.064	354.815	-60.551	-13.410	383.594	-87.113	-13.382
386.210	-44.592	-13.059	354.886	-60.976	-13.357	383.690	-87.473	-13.317
386.210	-45.000	-13.100	354.965	-61.370	-13.416	383.857	-87.803	-13.372
386.269	-45.244	-13.062	355.037	-61.819	-13.360	384.023	-88.116	-13.431
386.250	-45.566	-13.072	355.116	-62.209	-13.453	384.182	-88.462	-13.412
386.277	-45.973	-13.097	355.179	-62.617	-13.443	384.401	-88.781	-13.468
386.317	-46.210	-13.062	355.259	-63.063	-13.442	384.549	-89.087	-13.462
386.324	-46.529	-13.056	355.320	-63.412	-13.466	384.645	-89.422	-13.367
386.315	-46.925	-13.083	355.393	-63.895	-13.473	384.811	-89.757	-13.389
386.365	-47.185	-13.061	355.463	-64.291	-13.487	384.915	-90.061	-13.369
386.364	-47.510	-13.069	355.527	-64.761	-13.476	385.091	-90.380	-13.384
386.399	-47.891	-13.110	355.598	-65.153	-13.491	385.257	-90.698	-13.439
386.396	-48.144	-13.091	355.652	-65.592	-13.468	385.484	-91.001	-13.510
386.403	-48.478	-13.085	355.732	-66.035	-13.494	385.581	-91.345	-13.446
386.420	-48.843	-13.127	355.794	-66.430	-13.459	385.773	-91.708	-13.421
386.470	-49.111	-13.104	355.857	-66.857	-13.451	385.886	-92.006	-13.384
386.460	-49.449	-13.067	355.937	-67.270	-13.449	385.982	-92.317	-13.322
386.494	-49.786	-13.108	356.009	-67.714	-13.425	386.139	-92.659	-13.359
386.502	-50.109	-13.101	356.080	-68.129	-13.469	386.332	-92.971	-13.402
386.517	-50.423	-13.018	356.159	-68.537	-13.399	386.481	-93.288	-13.431
386.535	-50.830	-13.055	356.240	-68.979	-13.396	386.683	-93.628	-13.454
386.567	-51.060	-13.101	356.302	-69.379	-13.418	386.857	-93.936	-13.463
386.557	-51.428	-13.062	356.382	-69.792	-13.381	386.953	-94.272	-13.367
386.575	-51.789	-13.067	356.461	-70.184	-13.440	387.119	-94.614	-13.389
386.625	-52.073	-13.080	356.534	-70.663	-13.383	387.232	-94.912	-13.352
386.634	-52.441	-13.039	356.605	-71.070	-13.429	387.407	-95.197	-13.429
386.622	-52.733	-13.034	356.686	-71.532	-13.419	387.538	-95.511	-13.422
386.665	-53.055	-13.093	356.747	-71.911	-13.446	387.757	-95.846	-13.508
386.664	-53.400	-13.069	356.828	-72.375	-13.441	387.862	-96.167	-13.459
386.662	-53.730	-13.015	356.890	-72.752	-13.435	388.054	-96.498	-13.436
386.721	-54.014	-13.076	356.970	-73.185	-13.462	388.184	-96.782	-13.429
386.728	-54.305	-13.037	357.033	-73.626	-13.423	388.306	-97.106	-13.379
386.719	-54.674	-12.997	357.104	-73.999	-13.469	388.446	-97.408	-13.391
386.769	-54.973	-13.043	357.202	-74.455	-13.428	388.576	-97.719	-13.413
386.776	-55.295	-13.004	357.254	-74.799	-13.440	388.778	-98.022	-13.504
386.784	-55.648	-12.964	357.353	-75.267	-13.434	388.927	-98.335	-13.467
386.844	-55.961	-12.960	357.441	-75.651	-13.381	389.129	-98.715	-13.458
386.851	-56.253	-12.987	357.521	-76.083	-13.440	389.224	-99.040	-13.331
386.833	-56.629	-12.931	357.584	-76.513	-13.338	389.389	-99.307	-13.357
386.884	-56.944	-12.975	357.646	-76.917	-13.335	389.528	-99.633	-13.300
386.917	-57.250	-12.952	357.719	-77.407	-13.341	389.694	-99.936	-13.327
386.898	-57.588	-12.931	357.780	-77.763	-13.337	389.852	-100.259	-13.340
386.932	-57.933	-12.941	357.861	-78.237	-13.393	390.018	-100.591	-13.423
386.958	-58.294	-12.931	357.940	-78.623	-13.387	390.202	-100.885	-13.451
386.929	-58.586	-12.927	358.030	-79.075	-13.430	390.315	-101.195	-13.384
386.963	-58.909	-12.970	358.092	-79.502	-13.391	390.490	-101.519	-13.391
386.989	-59.284	-12.927	358.191	-79.927	-13.452	390.594	-101.854	-13.307
386.969	-59.576	-12.909	358.271	-80.383	-13.442	390.742	-102.124	-13.367
386.985	-59.883	-12.953	358.349	-80.720	-13.438	390.873	-102.470	-13.327
387.027	-60.205	-12.945	358.440	-81.203	-13.479	391.074	-102.748	-13.445
387.009	-60.558	-12.922	358.518	-81.568	-13.443	391.198	-103.069	-13.430
387.034	-60.904	-12.949	358.607	-81.985	-13.487	391.381	-103.396	-13.421
387.067	-61.203	-12.927	358.678	-82.395	-13.431	391.520	-103.715	-13.399
387.067	-61.571	-12.872	358.749	-82.793	-13.415	391.642	-104.051	-13.286
387.064	-61.866	-12.949	358.804	-83.260	-13.390	391.781	-104.343	-13.326
387.135	-62.245	-12.860	358.856	-83.625	-13.370	391.902	-104.661	-13.302
387.097	-62.523	-12.903	358.930	-84.129	-13.348	392.096	-104.940	-13.408
387.104	-62.841	-12.963	358.991	-84.495	-13.374	392.218	-105.252	-13.388
387.111	-63.168	-12.925	359.063	-84.930	-13.384	392.419	-105.590	-13.471
387.118	-63.505	-12.855	359.161	-85.366	-13.378	392.540	-105.844	-13.453
387.143	-63.831	-12.915	359.231	-85.757	-13.420	392.698	-106.200	-13.400
387.187	-64.195	-12.842	359.340	-86.246	-13.429	392.819	-106.508	-13.377
387.158	-64.495	-12.870	359.418	-86.610	-13.455	392.950	-106.824	-13.310
387.165	-64.798	-12.931	359.535	-87.128	-13.479	393.091	-107.132	-13.323
387.192	-65.200	-12.825	359.613	-87.436	-13.509	393.238	-107.430	-13.374
387.180	-65.470	-12.884	359.730	-87.900	-13.534	393.432	-107.766	-13.446
387.142	-65.719	-12.928	359.791	-88.290	-13.528	393.553	-108.022	-13.461
387.213	-66.168	-12.839	359.873	-88.727	-13.495	393.711	-108.369	-13.468
387.195	-66.506	-12.880	359.943	-89.149	-13.440	393.832	-108.659	-13.415
387.173	-66.715	-12.956	359.987	-89.501	-13.437	393.972	-108.972	-13.365
387.190	-67.090	-12.905	360.078	-90.035	-13.381	394.101	-109.258	-13.357
387.216	-67.461	-12.895	360.104	-90.358	-13.409	394.258	-109.588	-13.364
387.195	-67.698	-12.938	360.157	-90.785	-13.354	394.416	-109.869	-13.439
387.258	-68.156	-12.835	360.239	-91.235	-13.382	394.564	-110.160	-13.433
387.248	-68.474	-12.893	360.318	-91.637	-13.406	394.765	-110.504	-13.484
387.226	-68.690	-12.966	360.417	-92.103	-13.464	394.869	-110.764	-13.435
387.271	-69.135	-12.833	360.495	-92.463	-13.488	395.018	-111.098	-13.430
387.269	-69.450	-12.875	360.630	-92.969	-13.482	395.139	-111.422	-13.374
387.257	-69.670	-12.902	360.717	-93.314	-13.525	395.269	-111.713	-13.308
387.257	-70.074	-12.881	360.851	-93.789	-13.549	395.409	-112.008	-13.321
387.291	-70.436	-12.857	360.957	-94.177	-13.531	395.582	-112.277	-13.387
387.288	-70.670	-12.867	361.037	-94.572	-13.525	395.750	-112.641	-13.412
387.315	-71.107	-12.798	361.118	-95.034	-13.457	395.888	-112.863	-13.455
387.269	-71.405	-12.856	361.170	-95.351	-13.438	396.055	-113.254	-13.415
387.293	-71.662	-12.911	361.250	-95.822	-13.396	396.149	-113.511	-13.379
387.283	-72.032	-12.878	361.287	-96.217	-13.410	396.280	-113.816	-13.283
387.291	-72.378	-12.872	361.341	-96.681	-13.357	396.436	-114.101	-13.290
387.306	-72.637	-12.910	361.403	-97.073	-13.351	396.582	-114.383	-13.309
387.288	-73.020	-12.892	361.483	-97.472	-13.376	396.733	-114.721	-13.339
387.304	-73.341	-12.871	361.572	-97.919	-13.385	396.881	-114.988	-13.365
387.319	-73.605	-12.909	361.669	-98.293	-13.444	397.064	-115.324	-13.416
387.301	-74.003	-12.890	361.767	-98.744	-13.436	397.169	-115.612	-13.428
387.317	-74.340	-12.869	361.874	-99.143	-13.513	397.281	-115.881	-13.395
387.332	-74.573	-12.939	361.997	-99.575	-13.552	397.430	-116.260	-13.352
387.314	-74.988	-12.889	362.105	-99.992	-13.565	397.532	-116.506	-13.301
387.322	-75.316	-12.884	362.210	-100.379	-13.543	397.683	-116.845	-13.299
387.354	-75.582	-12.952	362.309	-100.846	-13.475	397.837	-117.080	-13.336
387.292	-75.958	-12.950	362.370	-101.173	-13.441	398.005	-117.435	-13.390
387.308	-76.277	-12.931	362.443	-101.694	-13.415	398.153	-117.681	-13.478
387.324	-76.560	-12.997	362.496	-102.029	-13.398	398.275	-117.974	-13.428
387.297	-76.956	-12.964	362.567	-102.483	-13.375	398.414	-118.359	-13.370
387.304	-77.261	-12.929	362.612	-102.873	-13.370	398.516	-118.577	-13.351
387.319	-77.548	-12.966	362.700	-103.276	-13.381	398.648	-118.893	-13.348
387.302	-77.939	-12.979	362.762	-103.689	-13.404	398.811	-119.183	-13.302
387.317	-78.252	-12.927	362.860	-104.096	-13.464	398.935	-119.514	-13.348
387.316	-78.579	-12.965	362.958	-104.542	-13.487	399.102	-119.789	-13.405
387.298	-78.926	-12.977	363.065	-104.934	-13.532	399.239	-120.044	-13.413
387.331	-79.243	-12.927	363.179	-105.334	-13.556	399.397	-120.413	-13.419
387.338	-79.554	-12.947	363.286	-105.737	-13.568	399.509	-120.648	-13.415
387.320	-79.915	-12.960	363.383	-106.149	-13.564	399.632	-120.949	-13.396
387.335	-80.210	-12.942	363.482	-106.604	-13.557	399.744	-121.303	-13.354
387.343	-80.544	-12.962	363.570	-106.977	-13.477	399.867	-121.601	-13.306
387.316	-80.890	-12.992	363.661	-107.487	-13.421	400.022	-121.839	-13.315
387.340	-81.210	-12.954	363.704	-107.803	-13.387	400.168	-122.105	-13.367
387.339	-81.535	-12.961	363.784	-108.243	-13.380	400.355	-122.467	-13.453
387.330	-81.904	-12.990	363.845	-108.632	-13.371	400.466	-122.699	-13.419
387.345	-82.178	-12.970	363.926	-109.012	-13.402	400.589	-122.978	-13.432
387.353	-82.551	-12.959	364.007	-109.490	-13.394	400.718	-123.342	-13.387
387.343	-82.879	-12.989	364.086	-109.838	-13.486	400.823	-123.642	-13.338
387.368	-83.200	-12.950	364.202	-110.281	-13.509	400.961	-123.879	-13.347
387.357	-83.549	-12.941	364.289	-110.652	-13.520	401.091	-124.254	-13.274
387.365	-83.893	-12.939	364.387	-111.071	-13.547	401.215	-124.571	-13.287
387.372	-84.184	-12.996	364.494	-111.494	-13.556	401.370	-124.766	-13.358
387.380	-84.553	-12.924	364.593	-111.916	-13.523	401.527	-125.089	-13.396
387.370	-84.884	-12.953	364.699	-112.367	-13.530	401.684	-125.415	-13.433
387.395	-85.183	-12.978	364.769	-112.716	-13.480	401.779	-125.654	-13.400
387.376	-85.546	-12.954	364.885	-113.168	-13.411	401.910	-125.971	-13.363
387.393	-85.905	-12.935	364.937	-113.548	-13.388	402.021	-126.279	-13.322
387.382	-86.184	-13.022	365.018	-113.966	-13.384	402.136	-126.585	-13.289
387.382	-86.561	-12.967	365.100	-114.427	-13.348	402.281	-126.811	-13.311
387.398	-86.888	-12.950	365.160	-114.757	-13.374	402.422	-127.188	-13.316
387.405	-87.198	-13.035	365.286	-115.271	-13.412	402.589	-127.475	-13.344
387.404	-87.535	-12.951	365.345	-115.533	-13.440	402.716	-127.655	-13.400
387.412	-87.895	-12.948	365.462	-116.003	-13.468	402.849	-128.002	-13.363
387.393	-88.195	-12.988	365.542	-116.412	-13.492	402.978	-128.321	-13.383
387.392	-88.572	-12.964	365.640	-116.805	-13.489	403.074	-128.597	-13.351
387.417	-88.894	-12.961	365.737	-117.240	-13.481	403.195	-128.846	-13.331
387.389	-89.217	-12.985	365.834	-117.588	-13.479	403.316	-129.179	-13.304
387.406	-89.571	-12.962	365.932	-118.031	-13.474	403.439	-129.510	-13.284
387.414	-89.916	-12.958	366.029	-118.432	-13.436	403.593	-129.704	-13.291
387.403	-90.240	-12.982	366.109	-118.846	-13.399	403.734	-130.045	-13.393
387.411	-90.578	-12.944	366.218	-119.346	-13.347	403.891	-130.373	-13.368
387.428	-90.916	-12.988	366.277	-119.663	-13.369	403.993	-130.566	-13.410
387.417	-91.255	-12.978	366.403	-120.157	-13.380	404.125	-130.857	-13.376
387.407	-91.584	-12.943	366.472	-120.468	-13.390	404.245	-131.207	-13.347
387.433	-91.938	-12.968	366.581	-120.939	-13.434	404.332	-131.522	-13.297
387.405	-92.246	-12.993	366.651	-121.306	-13.413	404.478	-131.728	-13.291
387.421	-92.591	-12.939	366.739	-121.693	-13.454	404.591	-132.082	-13.282
387.438	-92.959	-12.950	366.837	-122.131	-13.479	404.723	-132.396	-13.247
387.401	-93.246	-12.991	366.934	-122.482	-13.476	404.868	-132.593	-13.300
387.409	-93.597	-12.954	367.005	-122.886	-13.486	405.011	-132.932	-13.404
387.426	-93.983	-12.995	367.112	-123.312	-13.498	405.139	-133.210	-13.393
387.397	-94.242	-12.991	367.191	-123.690	-13.460	405.252	-133.490	-13.389
387.415	-94.626	-12.969	367.308	-124.157	-13.455	405.357	-133.729	-13.372
387.431	-94.958	-13.010	367.375	-124.472	-13.431	405.485	-134.062	-13.328
387.412	-95.288	-12.987	367.503	-124.992	-13.443	405.582	-134.385	-13.294
387.411	-95.640	-12.999	367.590	-125.366	-13.420	405.736	-134.609	-13.301
387.420	-96.003	-12.992	367.689	-125.790	-13.448	405.859	-134.914	-13.310
387.408	-96.295	-12.986	367.777	-126.180	-13.459	406.008	-135.273	-13.302
387.417	-96.670	-13.011	367.856	-126.583	-13.451	406.153	-135.446	-13.387
387.416	-97.027	-13.020	367.946	-126.971	-13.495	406.251	-135.796	-13.382
387.387	-97.286	-13.016	368.024	-127.358	-13.456	406.361	-136.083	-13.372
387.405	-97.686	-13.024	368.123	-127.778	-13.483	406.475	-136.362	-13.368
387.395	-98.033	-13.018	368.213	-128.210	-13.464	406.587	-136.599	-13.362
387.367	-98.324	-13.044	368.299	-128.561	-13.472	406.690	-136.834	-13.374
387.393	-98.717	-13.067	368.406	-128.981	-13.483	406.821	-137.220	-13.271
387.401	-99.040	-13.032	368.493	-129.349	-13.430	406.959	-137.461	-13.309
387.372	-99.338	-13.026	368.602	-129.788	-13.475	407.107	-137.703	-13.336
387.390	-99.732	-13.065	368.718	-130.225	-13.469	407.231	-138.084	-13.313
387.380	-100.071	-13.060	368.805	-130.596	-13.446	407.349	-138.289	-13.381
387.360	-100.345	-13.040	368.921	-131.023	-13.474	407.472	-138.562	-13.393
387.386	-100.753	-13.062	369.008	-131.428	-13.417	407.566	-138.884	-13.352
387.385	-101.069	-13.043	369.098	-131.821	-13.462	407.670	-139.174	-13.362
387.339	-101.368	-13.068	369.177	-132.221	-13.424	407.791	-139.432	-13.341
387.375	-101.782	-13.077	369.265	-132.626	-13.432	407.912	-139.666	-13.321
387.373	-102.092	-13.056	369.363	-132.997	-13.398	408.032	-140.026	-13.262
387.353	-102.406	-13.064	369.467	-133.369	-13.407	408.172	-140.293	-13.272
387.355	-102.818	-13.045	369.539	-133.761	-13.420	408.319	-140.538	-13.296
387.353	-103.120	-13.055	369.647	-134.203	-13.399	408.450	-140.782	-13.323
387.333	-103.451	-13.061	369.745	-134.603	-13.426	408.562	-141.151	-13.311
387.342	-103.834	-13.057	369.862	-135.075	-13.453	408.683	-141.366	-13.352
387.332	-104.153	-13.082	369.966	-135.408	-13.430	408.769	-141.687	-13.330
387.313	-104.496	-13.090	370.083	-135.839	-13.459	408.864	-141.962	-13.323
387.340	-104.856	-13.087	370.160	-136.255	-13.384	408.995	-142.288	-13.286
387.329	-105.158	-13.082	370.268	-136.672	-13.397	409.123	-142.481	-13.310
387.302	-105.547	-13.075	370.347	-137.049	-13.391	409.237	-142.790	-13.274
387.310	-105.878	-13.069	370.453	-137.441	-13.402	409.360	-143.118	-13.282
387.290	-106.180	-13.080	370.524	-137.807	-13.381	409.495	-143.329	-13.288
387.282	-106.561	-13.105	370.621	-138.221	-13.407	409.628	-143.594	-13.317
387.280	-106.901	-13.114	370.701	-138.597	-13.402	409.732	-143.931	-13.324
387.287	-107.233	-13.076	370.809	-139.045	-13.414	409.852	-144.185	-13.330
387.270	-107.606	-13.088	370.889	-139.407	-13.441	409.940	-144.450	-13.344
387.251	-107.931	-13.097	371.013	-139.830	-13.482	410.050	-144.712	-13.335
387.241	-108.240	-13.122	371.109	-140.193	-13.475	410.157	-145.054	-13.346
387.232	-108.635	-13.085	371.226	-140.623	-13.505	410.275	-145.300	-13.320
387.240	-108.978	-13.109	371.314	-141.032	-13.482	410.389	-145.544	-13.347
387.238	-109.284	-13.119	371.421	-141.420	-13.463	410.519	-145.848	-13.339
387.211	-109.664	-13.083	371.509	-141.836	-13.439	410.639	-146.071	-13.348
387.210	-110.010	-13.091	371.596	-142.208	-13.448	410.760	-146.369	-13.325
387.226	-110.290	-13.133	371.685	-142.588	-13.429	410.875	-146.656	-13.322
387.199	-110.679	-13.096	371.783	-143.014	-13.392	410.994	-146.920	-13.326
387.198	-111.026	-13.105	371.870	-143.395	-13.400	411.088	-147.151	-13.352
387.206	-111.328	-13.162	371.968	-143.778	-13.395	411.201	-147.455	-13.345
387.170	-111.712	-13.108	372.064	-144.148	-13.422	411.305	-147.729	-13.323
387.186	-112.053	-13.087	372.181	-144.550	-13.450	411.409	-148.018	-13.364
387.187	-112.417	-13.129	372.288	-144.978	-13.461	411.526	-148.238	-13.336
387.176	-112.765	-13.088	372.404	-145.374	-13.489	411.650	-148.524	-13.349
387.175	-113.082	-13.100	372.512	-145.811	-13.499	411.781	-148.850	-13.310
387.184	-113.446	-13.126	372.607	-146.166	-13.493	411.881	-149.061	-13.316
387.147	-113.798	-13.102	372.696	-146.549	-13.472	412.012	-149.356	-13.279
387.172	-114.104	-13.098	372.792	-146.955	-13.402	412.118	-149.628	-13.323
387.181	-114.491	-13.093	372.880	-147.309	-13.413	412.229	-149.899	-13.314
387.118	-114.851	-13.053	372.976	-147.693	-13.375	412.322	-150.115	-13.338
387.169	-115.164	-13.125	373.073	-148.100	-13.400	412.427	-150.422	-13.347
387.161	-115.546	-13.120	373.154	-148.472	-13.397	412.551	-150.752	-13.326
